Country Name,Country Code,Series,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Qatar,QAT,"Completion rate, upper secondary education, rural, richest quintile, male (%)",UIS.CR.3.RUR.Q5.M,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"Completion rate, upper secondary education, rural, second quintile, female (%)",UIS.CR.3.RUR.Q2.F,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"Completion rate, upper secondary education, rural, second quintile, male (%)",UIS.CR.3.RUR.Q2.M,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"Completion rate, upper secondary education, urban, fourth quintile, female (%)",UIS.CR.3.URB.Q4.F,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"Completion rate, upper secondary education, urban, fourth quintile, male (%)",UIS.CR.3.URB.Q4.M,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"Completion rate, upper secondary education, urban, middle quintile, female (%)",UIS.CR.3.URB.Q3.F,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"Completion rate, upper secondary education, urban, middle quintile, male (%)",UIS.CR.3.URB.Q3.M,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"Completion rate, upper secondary education, urban, poorest quintile, female (%)",UIS.CR.3.URB.Q1.F,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"Completion rate, upper secondary education, urban, poorest quintile, male (%)",UIS.CR.3.URB.Q1.M,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"Completion rate, upper secondary education, urban, richest quintile, female (%)",UIS.CR.3.URB.Q5.F,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"Completion rate, upper secondary education, urban, richest quintile, male (%)",UIS.CR.3.URB.Q5.M,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"Completion rate, upper secondary education, urban, second quintile, female (%)",UIS.CR.3.URB.Q2.F,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"Completion rate, upper secondary education, urban, second quintile, male (%)",UIS.CR.3.URB.Q2.M,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, lower secondary education, rural, fourth quintile, female (%)",UIS.CR.2.RUR.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, lower secondary education, rural, fourth quintile, male (%)",UIS.CR.2.RUR.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, lower secondary education, rural, middle quintile, female (%)",UIS.CR.2.RUR.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, lower secondary education, rural, middle quintile, male (%)",UIS.CR.2.RUR.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, lower secondary education, rural, poorest quintile, female (%)",UIS.CR.2.RUR.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, lower secondary education, rural, poorest quintile, male (%)",UIS.CR.2.RUR.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, lower secondary education, rural, richest quintile, female (%)",UIS.CR.2.RUR.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, lower secondary education, rural, richest quintile, male (%)",UIS.CR.2.RUR.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, lower secondary education, rural, second quintile, female (%)",UIS.CR.2.RUR.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, lower secondary education, rural, second quintile, male (%)",UIS.CR.2.RUR.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, lower secondary education, urban, fourth quintile, female (%)",UIS.CR.2.URB.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, lower secondary education, urban, fourth quintile, male (%)",UIS.CR.2.URB.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, lower secondary education, urban, middle quintile, female (%)",UIS.CR.2.URB.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, lower secondary education, urban, middle quintile, male (%)",UIS.CR.2.URB.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, lower secondary education, urban, poorest quintile, female (%)",UIS.CR.2.URB.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, lower secondary education, urban, poorest quintile, male (%)",UIS.CR.2.URB.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, lower secondary education, urban, richest quintile, female (%)",UIS.CR.2.URB.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, lower secondary education, urban, richest quintile, male (%)",UIS.CR.2.URB.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, lower secondary education, urban, second quintile, female (%)",UIS.CR.2.URB.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, lower secondary education, urban, second quintile, male (%)",UIS.CR.2.URB.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, primary education, rural, fourth quintile, female (%)",UIS.CR.1.RUR.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, primary education, rural, fourth quintile, male (%)",UIS.CR.1.RUR.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, primary education, rural, middle quintile, female (%)",UIS.CR.1.RUR.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, primary education, rural, middle quintile, male (%)",UIS.CR.1.RUR.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, primary education, rural, poorest quintile, female (%)",UIS.CR.1.RUR.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, primary education, rural, poorest quintile, male (%)",UIS.CR.1.RUR.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, primary education, rural, richest quintile, female (%)",UIS.CR.1.RUR.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, primary education, rural, richest quintile, male (%)",UIS.CR.1.RUR.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, primary education, rural, second quintile, female (%)",UIS.CR.1.RUR.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, primary education, rural, second quintile, male (%)",UIS.CR.1.RUR.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, primary education, urban, fourth quintile, female (%)",UIS.CR.1.URB.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, primary education, urban, fourth quintile, male (%)",UIS.CR.1.URB.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, primary education, urban, middle quintile, female (%)",UIS.CR.1.URB.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, primary education, urban, middle quintile, male (%)",UIS.CR.1.URB.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, primary education, urban, poorest quintile, female (%)",UIS.CR.1.URB.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, primary education, urban, poorest quintile, male (%)",UIS.CR.1.URB.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, primary education, urban, richest quintile, female (%)",UIS.CR.1.URB.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, primary education, urban, richest quintile, male (%)",UIS.CR.1.URB.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, primary education, urban, second quintile, female (%)",UIS.CR.1.URB.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, primary education, urban, second quintile, male (%)",UIS.CR.1.URB.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, upper secondary education, rural, fourth quintile, female (%)",UIS.CR.3.RUR.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, upper secondary education, rural, fourth quintile, male (%)",UIS.CR.3.RUR.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, upper secondary education, rural, middle quintile, female (%)",UIS.CR.3.RUR.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, upper secondary education, rural, middle quintile, male (%)",UIS.CR.3.RUR.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, upper secondary education, rural, poorest quintile, female (%)",UIS.CR.3.RUR.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, upper secondary education, rural, poorest quintile, male (%)",UIS.CR.3.RUR.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, upper secondary education, rural, richest quintile, female (%)",UIS.CR.3.RUR.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, upper secondary education, rural, richest quintile, male (%)",UIS.CR.3.RUR.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, upper secondary education, rural, second quintile, female (%)",UIS.CR.3.RUR.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, upper secondary education, rural, second quintile, male (%)",UIS.CR.3.RUR.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, upper secondary education, urban, fourth quintile, female (%)",UIS.CR.3.URB.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, upper secondary education, urban, fourth quintile, male (%)",UIS.CR.3.URB.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, upper secondary education, urban, middle quintile, female (%)",UIS.CR.3.URB.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, upper secondary education, urban, middle quintile, male (%)",UIS.CR.3.URB.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, upper secondary education, urban, poorest quintile, female (%)",UIS.CR.3.URB.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, upper secondary education, urban, poorest quintile, male (%)",UIS.CR.3.URB.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, upper secondary education, urban, richest quintile, female (%)",UIS.CR.3.URB.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, upper secondary education, urban, richest quintile, male (%)",UIS.CR.3.URB.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, upper secondary education, urban, second quintile, female (%)",UIS.CR.3.URB.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Completion rate, upper secondary education, urban, second quintile, male (%)",UIS.CR.3.URB.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, lower secondary education, rural, fourth quintile, female (%)",UIS.CR.2.RUR.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, lower secondary education, rural, fourth quintile, male (%)",UIS.CR.2.RUR.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, lower secondary education, rural, middle quintile, female (%)",UIS.CR.2.RUR.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, lower secondary education, rural, middle quintile, male (%)",UIS.CR.2.RUR.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, lower secondary education, rural, poorest quintile, female (%)",UIS.CR.2.RUR.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, lower secondary education, rural, poorest quintile, male (%)",UIS.CR.2.RUR.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, lower secondary education, rural, richest quintile, female (%)",UIS.CR.2.RUR.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, lower secondary education, rural, richest quintile, male (%)",UIS.CR.2.RUR.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, lower secondary education, rural, second quintile, female (%)",UIS.CR.2.RUR.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, lower secondary education, rural, second quintile, male (%)",UIS.CR.2.RUR.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, lower secondary education, urban, fourth quintile, female (%)",UIS.CR.2.URB.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, lower secondary education, urban, fourth quintile, male (%)",UIS.CR.2.URB.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, lower secondary education, urban, middle quintile, female (%)",UIS.CR.2.URB.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, lower secondary education, urban, middle quintile, male (%)",UIS.CR.2.URB.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, lower secondary education, urban, poorest quintile, female (%)",UIS.CR.2.URB.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, lower secondary education, urban, poorest quintile, male (%)",UIS.CR.2.URB.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, lower secondary education, urban, richest quintile, female (%)",UIS.CR.2.URB.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, lower secondary education, urban, richest quintile, male (%)",UIS.CR.2.URB.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, lower secondary education, urban, second quintile, female (%)",UIS.CR.2.URB.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, lower secondary education, urban, second quintile, male (%)",UIS.CR.2.URB.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, primary education, rural, fourth quintile, female (%)",UIS.CR.1.RUR.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, primary education, rural, fourth quintile, male (%)",UIS.CR.1.RUR.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, primary education, rural, middle quintile, female (%)",UIS.CR.1.RUR.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, primary education, rural, middle quintile, male (%)",UIS.CR.1.RUR.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, primary education, rural, poorest quintile, female (%)",UIS.CR.1.RUR.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, primary education, rural, poorest quintile, male (%)",UIS.CR.1.RUR.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, primary education, rural, richest quintile, female (%)",UIS.CR.1.RUR.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, primary education, rural, richest quintile, male (%)",UIS.CR.1.RUR.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, primary education, rural, second quintile, female (%)",UIS.CR.1.RUR.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, primary education, rural, second quintile, male (%)",UIS.CR.1.RUR.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, primary education, urban, fourth quintile, female (%)",UIS.CR.1.URB.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, primary education, urban, fourth quintile, male (%)",UIS.CR.1.URB.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, primary education, urban, middle quintile, female (%)",UIS.CR.1.URB.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, primary education, urban, middle quintile, male (%)",UIS.CR.1.URB.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, primary education, urban, poorest quintile, female (%)",UIS.CR.1.URB.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, primary education, urban, poorest quintile, male (%)",UIS.CR.1.URB.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, primary education, urban, richest quintile, female (%)",UIS.CR.1.URB.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, primary education, urban, richest quintile, male (%)",UIS.CR.1.URB.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, primary education, urban, second quintile, female (%)",UIS.CR.1.URB.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, primary education, urban, second quintile, male (%)",UIS.CR.1.URB.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, upper secondary education, rural, fourth quintile, female (%)",UIS.CR.3.RUR.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, upper secondary education, rural, fourth quintile, male (%)",UIS.CR.3.RUR.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, upper secondary education, rural, middle quintile, female (%)",UIS.CR.3.RUR.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, upper secondary education, rural, middle quintile, male (%)",UIS.CR.3.RUR.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, upper secondary education, rural, poorest quintile, female (%)",UIS.CR.3.RUR.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, upper secondary education, rural, poorest quintile, male (%)",UIS.CR.3.RUR.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, upper secondary education, rural, richest quintile, female (%)",UIS.CR.3.RUR.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, upper secondary education, rural, richest quintile, male (%)",UIS.CR.3.RUR.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, upper secondary education, rural, second quintile, female (%)",UIS.CR.3.RUR.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, upper secondary education, rural, second quintile, male (%)",UIS.CR.3.RUR.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, upper secondary education, urban, fourth quintile, female (%)",UIS.CR.3.URB.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, upper secondary education, urban, fourth quintile, male (%)",UIS.CR.3.URB.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, upper secondary education, urban, middle quintile, female (%)",UIS.CR.3.URB.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, upper secondary education, urban, middle quintile, male (%)",UIS.CR.3.URB.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, upper secondary education, urban, poorest quintile, female (%)",UIS.CR.3.URB.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, upper secondary education, urban, poorest quintile, male (%)",UIS.CR.3.URB.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, upper secondary education, urban, richest quintile, female (%)",UIS.CR.3.URB.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, upper secondary education, urban, richest quintile, male (%)",UIS.CR.3.URB.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, upper secondary education, urban, second quintile, female (%)",UIS.CR.3.URB.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Completion rate, upper secondary education, urban, second quintile, male (%)",UIS.CR.3.URB.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,RWA,"Completion rate, lower secondary education, rural, fourth quintile, female (%)",UIS.CR.2.RUR.Q4.F,1.37127,..,..,..,..,12.94829,..,..,..,..,42.28089,..,..,..,..,..,..,..,..
Rwanda,RWA,"Completion rate, lower secondary education, rural, fourth quintile, male (%)",UIS.CR.2.RUR.Q4.M,3.07194,..,..,..,..,18.78911,..,..,..,..,26.1433,..,..,..,..,..,..,..,..
Rwanda,RWA,"Completion rate, lower secondary education, rural, middle quintile, female (%)",UIS.CR.2.RUR.Q3.F,0.62868,..,..,..,..,7.76922,..,..,..,..,20.83399,..,..,..,..,..,..,..,..
Rwanda,RWA,"Completion rate, lower secondary education, rural, middle quintile, male (%)",UIS.CR.2.RUR.Q3.M,2.71666,..,..,..,..,7.91362,..,..,..,..,19.85005,..,..,..,..,..,..,..,..
Rwanda,RWA,"Completion rate, lower secondary education, rural, poorest quintile, female (%)",UIS.CR.2.RUR.Q1.F,1.7488,..,..,..,..,2.6615,..,..,..,..,10.83098,..,..,..,..,..,..,..,..
Rwanda,RWA,"Completion rate, lower secondary education, rural, poorest quintile, male (%)",UIS.CR.2.RUR.Q1.M,0.88248,..,..,..,..,5.90032,..,..,..,..,11.29385,..,..,..,..,..,..,..,..
Rwanda,RWA,"Completion rate, lower secondary education, rural, richest quintile, female (%)",UIS.CR.2.RUR.Q5.F,14.05056,..,..,..,..,29.45392,..,..,..,..,51.09311,..,..,..,..,..,..,..,..
Rwanda,RWA,"Completion rate, lower secondary education, rural, richest quintile, male (%)",UIS.CR.2.RUR.Q5.M,8.50519,..,..,..,..,25.16702,..,..,..,..,35.25066,..,..,..,..,..,..,..,..
Rwanda,RWA,"Completion rate, lower secondary education, rural, second quintile, female (%)",UIS.CR.2.RUR.Q2.F,0,..,..,..,..,6.03715,..,..,..,..,11.11318,..,..,..,..,..,..,..,..
Rwanda,RWA,"Completion rate, lower secondary education, rural, second quintile, male (%)",UIS.CR.2.RUR.Q2.M,1.1452,..,..,..,..,5.55025,..,..,..,..,9.97053,..,..,..,..,..,..,..,..
Rwanda,RWA,"Completion rate, lower secondary education, urban, fourth quintile, female (%)",UIS.CR.2.URB.Q4.F,11.84605,..,..,..,..,10.66723,..,..,..,..,29.05888,..,..,..,..,..,..,..,..
Rwanda,RWA,"Completion rate, lower secondary education, urban, fourth quintile, male (%)",UIS.CR.2.URB.Q4.M,5.93027,..,..,..,..,16.88915,..,..,..,..,0,..,..,..,..,..,..,..,..
Rwanda,RWA,"Completion rate, lower secondary education, urban, middle quintile, female (%)",UIS.CR.2.URB.Q3.F,0,..,..,..,..,0,..,..,..,..,0,..,..,..,..,..,..,..,..
